Agency,State,Months,Population,Violent crime total,Murder and nonnegligent Manslaughter,Forcible rape,Robbery,Aggravated assault,Property crime total,Burglary,Larceny-theft,Motor vehicle theft,Violent Crime rate,Murder and nonnegligent manslaughter rate,Forcible rape rate,Robbery rate,Aggravated assault rate,Property crime rate,Burglary rate,Larceny-theft rate,Motor vehicle theft rate,0,full_name,gid
Culpeper Town Police Dept,VA,12,16846.0,45.0,0,8.0,13,24,573.0,34,516.0,23.0,267.1,0.0,47.5,77.2,142.5,3401.4,201.8,3063.0,136.5,culpeper town,"culpeper town,VA",
Danville Police Dept,VA,12,43324.0,135.0,3,15.0,54,63,1944.0,422,1477.0,45.0,311.6,6.9,34.6,124.6,145.4,4487.1,974.1,3409.2,103.9,danville,"danville,VA",05000US51590
Dinwiddie County Sheriff Department,VA,12,,49.0,2,7.0,6,34,421.0,111,278.0,32.0,,,,,,,,,,dinwiddie county,"dinwiddie county,VA",05000US51053
Fairfax (City) Police Dept,VA,12,22798.0,19.0,0,4.0,6,9,440.0,22,396.0,22.0,83.3,0.0,17.5,26.3,39.5,1930.0,96.5,1737.0,96.5,fairfax (city),"fairfax (city),VA",04000US51
Fairfax County Police Department,VA,12,,848.0,15,107.0,343,383,14501.0,1059,12643.0,799.0,,,,,,,,,,fairfax county,"fairfax county,VA",05000US51059
Falls Church Police Dept,VA,12,12892.0,11.0,1,1.0,7,2,211.0,14,194.0,3.0,85.3,7.8,7.8,54.3,15.5,1636.7,108.6,1504.8,23.3,falls church,"falls church,VA",
Fauquier County Sheriff Office,VA,12,,30.0,2,8.0,4,16,558.0,100,420.0,38.0,,,,,,,,,,fauquier county,"fauquier county,VA",05000US51061
Fluvanna County Sheriff Department,VA,12,,16.0,0,3.0,0,13,205.0,56,142.0,7.0,,,,,,,,,,fluvanna county,"fluvanna county,VA",05000US51065
Franklin County Sheriff Office,VA,12,,37.0,0,6.0,3,28,598.0,131,428.0,39.0,,,,,,,,,,franklin county,"franklin county,VA",05000US51067
Frederick County Sheriff Office,VA,12,,82.0,2,26.0,11,43,1563.0,293,1180.0,90.0,,,,,,,,,,frederick county,"frederick county,VA",05000US51069
Fredericksburg Police Dept,VA,12,25974.0,108.0,2,1.0,19,86,1022.0,87,914.0,21.0,415.8,7.7,3.9,73.2,331.1,3934.7,335.0,3518.9,80.9,fredericksburg,"fredericksburg,VA",05000US51630
Front Royal Police Dept,VA,12,14718.0,19.0,0,6.0,5,8,496.0,51,425.0,20.0,129.1,0.0,40.8,34.0,54.4,3370.0,346.5,2887.6,135.9,front royal,"front royal,VA",04000US51
Gloucester County Sheriff Office,VA,12,,32.0,2,8.0,6,16,664.0,103,550.0,11.0,,,,,,,,,,gloucester county,"gloucester county,VA",05000US51073
Halifax County Sheriff Department,VA,12,,30.0,0,3.0,3,24,470.0,147,301.0,22.0,,,,,,,,,,halifax county,"halifax county,VA",05000US51083
Hampton Police Dept,VA,12,137905.0,314.0,9,16.0,146,143,4657.0,758,3637.0,262.0,227.7,6.5,11.6,105.9,103.7,3377.0,549.7,2637.3,190.0,hampton,"hampton,VA",05000US51650
Hanover,VA,12,,83.0,5,6.0,17,55,975.0,99,827.0,49.0,,,,,,,,,,hanover,"hanover,VA",05000US51085
Harrisonburg Police Dept,VA,12,50524.0,110.0,1,14.0,25,70,1067.0,152,888.0,27.0,217.7,2.0,27.7,49.5,138.5,2111.9,300.8,1757.6,53.4,harrisonburg,"harrisonburg,VA",05000US51660
Henrico County Police Dept,VA,12,,545.0,14,20.0,225,286,7730.0,1173,6180.0,377.0,,,,,,,,,,henrico county,"henrico county,VA",05000US51087
Henry County Sheriff Office,VA,12,,187.0,5,8.0,27,147,1259.0,378,809.0,72.0,,,,,,,,,,henry county,"henry county,VA",05000US51089
Herndon Police Dept,VA,12,23966.0,28.0,0,5.0,5,18,367.0,27,332.0,8.0,116.8,0.0,20.9,20.9,75.1,1531.3,112.7,1385.3,33.4,herndon,"herndon,VA",04000US51
Hopewell Police Dept,VA,12,22829.0,91.0,2,3.0,32,54,878.0,209,615.0,54.0,398.6,8.8,13.1,140.2,236.5,3846.0,915.5,2693.9,236.5,hopewell,"hopewell,VA",05000US51670
James City County Police Department,VA,12,,71.0,1,14.0,14,42,952.0,150,786.0,16.0,,,,,,,,,,james city county,"james city county,VA",05000US51095
Leesburg Police Dept,VA,12,44889.0,72.0,1,11.0,18,42,974.0,46,907.0,21.0,160.4,2.2,24.5,40.1,93.6,2169.8,102.5,2020.5,46.8,leesburg,"leesburg,VA",04000US51
Loudoun County Sheriff Office,VA,12,,216.0,1,48.0,34,133,2906.0,297,2483.0,126.0,,,,,,,,,,loudoun county,"loudoun county,VA",05000US51107
Louisa County Sheriff Office,VA,12,,39.0,1,7.0,1,30,423.0,71,325.0,27.0,,,,,,,,,,louisa county,"louisa county,VA",05000US51109
Lynchburg Police Dept,VA,12,77347.0,267.0,3,34.0,46,184,2093.0,365,1659.0,69.0,345.2,3.9,44.0,59.5,237.9,2706.0,471.9,2144.9,89.2,lynchburg,"lynchburg,VA",05000US51680
Manassas Police Dept,VA,12,39733.0,135.0,2,8.0,51,74,900.0,111,741.0,48.0,339.8,5.0,20.1,128.4,186.2,2265.1,279.4,1864.9,120.8,manassas,"manassas,VA",
Manassas Park Police Dept,VA,12,15501.0,21.0,0,1.0,1,19,233.0,20,200.0,13.0,135.5,0.0,6.5,6.5,122.6,1503.1,129.0,1290.2,83.9,manassas park,"manassas park,VA",
Martinsville Police Dept,VA,12,13708.0,39.0,1,6.0,7,25,412.0,77,315.0,20.0,284.5,7.3,43.8,51.1,182.4,3005.5,561.7,2297.9,145.9,martinsville,"martinsville,VA",
Montgomery County Sheriff Office,VA,12,,35.0,0,6.0,1,28,479.0,146,311.0,22.0,,,,,,,,,,montgomery county,"montgomery county,VA",05000US51121
Newport News Police Dept,VA,12,181591.0,754.0,20,50.0,271,413,5722.0,1029,4431.0,262.0,415.2,11.0,27.5,149.2,227.4,3151.0,566.7,2440.1,144.3,newport news,"newport news,VA",05000US51700
Norfolk Police Dept,VA,12,245303.0,1332.0,34,75.0,491,732,11391.0,2261,8403.0,727.0,543.0,13.9,30.6,200.2,298.4,4643.6,921.7,3425.6,296.4,norfolk,"norfolk,VA",05000US51710
Orange County Sheriff Office,VA,12,,23.0,1,5.0,2,15,227.0,41,179.0,7.0,,,,,,,,,,orange county,"orange county,VA",05000US51137
Petersburg Police Dept,VA,12,32682.0,172.0,5,7.0,56,104,1311.0,391,820.0,100.0,526.3,15.3,21.4,171.3,318.2,4011.4,1196.4,2509.0,306.0,petersburg,"petersburg,VA",05000US51730
Pittsylvania County Sheriff Office,VA,12,,30.0,1,6.0,8,15,574.0,205,339.0,30.0,,,,,,,,,,pittsylvania county,"pittsylvania county,VA",05000US51143
Poquoson Police Dept,VA,12,12132.0,10.0,0,0.0,0,10,34.0,3,30.0,1.0,82.4,0.0,0.0,0.0,82.4,280.3,24.7,247.3,8.2,poquoson,"poquoson,VA",
Portsmouth Police Dept,VA,12,96739.0,461.0,11,41.0,182,227,4821.0,1218,3392.0,211.0,476.5,11.4,42.4,188.1,234.7,4983.5,1259.1,3506.3,218.1,portsmouth,"portsmouth,VA",05000US51740
Powhatan County Sheriff Office,VA,12,,8.0,0,1.0,2,5,236.0,67,161.0,8.0,,,,,,,,,,powhatan county,"powhatan county,VA",05000US51145
Prince George County Police Department,VA,12,,32.0,0,5.0,8,19,459.0,83,324.0,52.0,,,,,,,,,,prince george county,"prince george county,VA",05000US51149
Prince William County Police Department,VA,12,,627.0,2,44.0,214,367,6809.0,927,5520.0,362.0,,,,,,,,,,prince william county,"prince william county,VA",05000US51153
Radford Police Dept,VA,12,16595.0,78.0,1,9.0,9,59,457.0,102,336.0,19.0,470.0,6.0,54.2,54.2,355.5,2753.8,614.6,2024.7,114.5,radford,"radford,VA",
Richmond (City) Bureau Of Police,VA,12,207799.0,1348.0,42,38.0,633,635,9103.0,2030,6138.0,935.0,648.7,20.2,18.3,304.6,305.6,4380.7,976.9,2953.8,450.0,richmond (city) bureau of police,"richmond (city) bureau of police,VA",04000US51
Roanoke (City) Police Dept,VA,12,97780.0,542.0,9,40.0,141,352,4771.0,940,3583.0,248.0,554.3,9.2,40.9,144.2,360.0,4879.3,961.3,3664.3,253.6,roanoke (city),"roanoke (city),VA",04000US51
Roanoke County Police Department,VA,12,,107.0,2,17.0,12,76,1267.0,292,927.0,48.0,,,,,,,,,,roanoke county,"roanoke county,VA",05000US51161
Rockingham County Sheriff Department,VA,12,,52.0,0,11.0,4,37,384.0,131,235.0,18.0,,,,,,,,,,rockingham county,"rockingham county,VA",05000US51165
Salem Police Dept,VA,12,25236.0,8.0,0,0.0,5,3,578.0,75,476.0,27.0,31.7,0.0,0.0,19.8,11.9,2290.4,297.2,1886.2,107.0,salem,"salem,VA",05000US51775
Shenandoah,VA,12,,29.0,0,2.0,4,23,396.0,146,243.0,7.0,,,,,,,,,,shenandoah,"shenandoah,VA",
Spotsylvania County Sheriff Office,VA,12,,265.0,2,36.0,61,166,2326.0,236,1934.0,156.0,,,,,,,,,,spotsylvania county,"spotsylvania county,VA",05000US51177
Stafford County Sheriff Office,VA,12,,195.0,2,23.0,40,130,2264.0,228,1931.0,105.0,,,,,,,,,,stafford county,"stafford county,VA",05000US51179
Staunton Police Dept,VA,12,24031.0,42.0,0,8.0,11,23,527.0,62,456.0,9.0,174.8,0.0,33.3,45.8,95.7,2193.0,258.0,1897.5,37.5,staunton,"staunton,VA",05000US51790
Suffolk Police Dept,VA,12,85866.0,271.0,2,28.0,52,189,2257.0,354,1810.0,93.0,315.6,2.3,32.6,60.6,220.1,2628.5,412.3,2107.9,108.3,suffolk,"suffolk,VA",05000US51800
Tazewell County Sheriff Office,VA,12,,39.0,0,10.0,3,26,589.0,158,405.0,26.0,,,,,,,,,,tazewell county,"tazewell county,VA",05000US51185
Vienna Police Dept,VA,12,16140.0,6.0,0,1.0,3,2,184.0,30,149.0,5.0,37.2,0.0,6.2,18.6,12.4,1140.0,185.9,923.2,31.0,vienna,"vienna,VA",04000US51
Virginia Beach Police Dept,VA,12,447588.0,758.0,21,58.0,326,353,11717.0,1573,9662.0,482.0,169.4,4.7,13.0,72.8,78.9,2617.8,351.4,2158.7,107.7,virginia beach,"virginia beach,VA",05000US51810
Washington County Sheriff Office,VA,12,,40.0,0,12.0,1,27,929.0,203,670.0,56.0,,,,,,,,,,washington county,"washington county,VA",05000US51191
Waynesboro Police Dept,VA,12,21546.0,70.0,0,11.0,9,50,744.0,88,617.0,39.0,324.9,0.0,51.1,41.8,232.1,3453.1,408.4,2863.6,181.0,waynesboro,"waynesboro,VA",05000US51820
Williamsburg Police Dept,VA,12,14603.0,20.0,0,2.0,8,10,259.0,26,222.0,11.0,137.0,0.0,13.7,54.8,68.5,1773.6,178.0,1520.2,75.3,williamsburg,"williamsburg,VA",
Winchester Police Dept,VA,12,26880.0,59.0,0,9.0,17,33,1194.0,161,1004.0,29.0,219.5,0.0,33.5,63.2,122.8,4442.0,599.0,3735.1,107.9,winchester,"winchester,VA",05000US51840
Wise County Sheriff Office,VA,12,,34.0,4,6.0,6,18,409.0,140,246.0,23.0,,,,,,,,,,wise county,"wise county,VA",05000US51195
York County Sheriff Office,VA,12,,83.0,0,2.0,16,65,1337.0,127,1184.0,26.0,,,,,,,,,,york county,"york county,VA",05000US51199
Aberdeen Police Dept,WA,12,17000.0,59.0,1,13.0,18,27,907.0,221,605.0,81.0,347.1,5.9,76.5,105.9,158.8,5335.3,1300.0,3558.8,476.5,aberdeen,"aberdeen,WA",
Anacortes Police Dept,WA,12,16097.0,16.0,0,1.0,2,13,577.0,157,386.0,34.0,99.4,0.0,6.2,12.4,80.8,3584.5,975.3,2398.0,211.2,anacortes,"anacortes,WA",04000US53
Arlington Police Dept,WA,12,18332.0,32.0,2,3.0,9,18,900.0,173,653.0,74.0,174.6,10.9,16.4,49.1,98.2,4909.4,943.7,3562.1,403.7,arlington,"arlington,WA",
Auburn Police Dept,WA,12,72218.0,248.0,6,23.0,110,109,3985.0,984,2415.0,586.0,343.4,8.3,31.8,152.3,150.9,5518.0,1362.5,3344.0,811.4,auburn,"auburn,WA",04000US53
Bainbridge Island Police Dept,WA,12,23490.0,12.0,0,4.0,0,8,288.0,54,225.0,9.0,51.1,0.0,17.0,0.0,34.1,1226.1,229.9,957.9,38.3,bainbridge island,"bainbridge island,WA",04000US53
Battle Ground Police Dept,WA,12,18068.0,28.0,0,5.0,4,19,361.0,53,277.0,31.0,155.0,0.0,27.7,22.1,105.2,1998.0,293.3,1533.1,171.6,battle ground,"battle ground,WA",04000US53
Bellevue Police Dept,WA,12,126022.0,161.0,2,26.0,67,66,3503.0,685,2649.0,169.0,127.8,1.6,20.6,53.2,52.4,2779.7,543.6,2102.0,134.1,bellevue,"bellevue,WA",04000US53
Bellingham Police Dept,WA,12,82665.0,220.0,0,29.0,53,138,3975.0,614,3223.0,138.0,266.1,0.0,35.1,64.1,166.9,4808.6,742.8,3898.9,166.9,bellingham,"bellingham,WA",04000US53
Benton County Sheriff Office,WA,12,,67.0,0,8.0,5,54,527.0,159,332.0,36.0,,,,,,,,,,benton county,"benton county,WA",05000US53005
Bonney Lake Police Dept,WA,12,17751.0,19.0,0,1.0,6,12,529.0,122,370.0,37.0,107.0,0.0,5.6,33.8,67.6,2980.1,687.3,2084.4,208.4,bonney lake,"bonney lake,WA",04000US53
Bothell Police Dept,WA,12,34389.0,35.0,1,7.0,8,19,893.0,179,654.0,60.0,101.8,2.9,20.4,23.3,55.3,2596.8,520.5,1901.8,174.5,bothell,"bothell,WA",
Bremerton Police Dept,WA,12,39434.0,230.0,1,38.0,44,147,2123.0,444,1487.0,192.0,583.3,2.5,96.4,111.6,372.8,5383.7,1125.9,3770.9,486.9,bremerton,"bremerton,WA",04000US53
Burien,WA,12,34310.0,267.0,2,44.0,95,126,2560.0,584,1388.0,588.0,778.2,5.8,128.2,276.9,367.2,7461.4,1702.1,4045.5,1713.8,burien,"burien,WA",04000US53
Camas Police Dept,WA,12,19905.0,12.0,0,2.0,1,9,401.0,90,293.0,18.0,60.3,0.0,10.0,5.0,45.2,2014.6,452.1,1472.0,90.4,camas,"camas,WA",04000US53
Centralia Police Dept,WA,12,16593.0,80.0,2,12.0,18,48,796.0,183,559.0,54.0,482.1,12.1,72.3,108.5,289.3,4797.2,1102.9,3368.9,325.4,centralia,"centralia,WA",04000US53
Chelan County Sheriff Office,WA,12,,37.0,1,6.0,6,24,620.0,194,397.0,29.0,,,,,,,,,,chelan county,"chelan county,WA",05000US53007
Cheney Police Dept,WA,12,10747.0,28.0,0,4.0,7,17,340.0,80,242.0,18.0,260.5,0.0,37.2,65.1,158.2,3163.7,744.4,2251.8,167.5,cheney,"cheney,WA",04000US53
Clallam County Sheriff Office,WA,12,,72.0,4,9.0,11,48,880.0,302,543.0,35.0,,,,,,,,,,clallam county,"clallam county,WA",05000US53009
Clark County Sheriff Department,WA,12,,283.0,2,46.0,51,184,3987.0,1155,2297.0,535.0,,,,,,,,,,clark county,"clark county,WA",05000US53011
Covington,WA,12,18105.0,45.0,1,11.0,8,25,644.0,134,469.0,41.0,248.6,5.5,60.8,44.2,138.1,3557.0,740.1,2590.4,226.5,covington,"covington,WA",04000US53
Cowlitz County Sheriff Office,WA,12,,84.0,3,35.0,1,45,537.0,186,309.0,42.0,,,,,,,,,,cowlitz county,"cowlitz county,WA",05000US53015
Des Moines Police Dept,WA,12,30555.0,93.0,0,2.0,34,57,1206.0,244,740.0,222.0,304.4,0.0,6.5,111.3,186.5,3947.0,798.6,2421.9,726.6,des moines,"des moines,WA",04000US53
Douglas County Sheriff Department,WA,12,,20.0,0,4.0,3,13,464.0,184,257.0,23.0,,,,,,,,,,douglas county,"douglas county,WA",05000US53017
East Wenatchee Police Dept,WA,12,13506.0,18.0,1,7.0,4,6,372.0,74,289.0,9.0,133.3,7.4,51.8,29.6,44.4,2754.3,547.9,2139.8,66.6,east wenatchee,"east wenatchee,WA",04000US53
Edmonds Police Dept,WA,12,40609.0,57.0,1,4.0,20,32,1004.0,260,694.0,50.0,140.4,2.5,9.9,49.3,78.8,2472.4,640.3,1709.0,123.1,edmonds,"edmonds,WA",04000US53
Ellensburg Police Dept,WA,12,18649.0,30.0,0,9.0,4,17,810.0,121,647.0,42.0,160.9,0.0,48.3,21.4,91.2,4343.4,648.8,3469.4,225.2,ellensburg,"ellensburg,WA",04000US53
Enumclaw Police Dept,WA,12,11195.0,5.0,0,3.0,0,2,307.0,48,224.0,35.0,44.7,0.0,26.8,0.0,17.9,2742.3,428.8,2000.9,312.6,enumclaw,"enumclaw,WA",04000US53
Everett Police Dept,WA,12,105318.0,481.0,1,46.0,182,252,6416.0,1165,4281.0,970.0,456.7,0.9,43.7,172.8,239.3,6092.0,1106.2,4064.8,921.0,everett,"everett,WA",04000US53
Federal Way Police Dept,WA,12,91978.0,296.0,3,43.0,106,144,5106.0,944,3364.0,798.0,321.8,3.3,46.8,115.2,156.6,5551.3,1026.3,3657.4,867.6,federal way,"federal way,WA",04000US53
Ferndale Police Dept,WA,12,11677.0,16.0,0,3.0,2,11,409.0,109,282.0,18.0,137.0,0.0,25.7,17.1,94.2,3502.6,933.5,2415.0,154.1,ferndale,"ferndale,WA",04000US53
Grandview Police Dept,WA,12,11147.0,33.0,1,1.0,3,28,277.0,104,137.0,36.0,296.0,9.0,9.0,26.9,251.2,2485.0,933.0,1229.0,323.0,grandview,"grandview,WA",04000US53
Grant County Sheriff Office,WA,12,,109.0,3,19.0,13,74,1266.0,357,787.0,122.0,,,,,,,,,,grant county,"grant county,WA",05000US53025
Grays Harbor County Sheriff Department,WA,11,,33.0,1,2.0,5,25,289.0,124,148.0,17.0,,,,,,,,,,grays harbor county,"grays harbor county,WA",05000US53027
Island County Sheriff Office,WA,12,,72.0,1,15.0,2,54,778.0,326,421.0,31.0,,,,,,,,,,island county,"island county,WA",05000US53029
Issaquah Police Dept,WA,12,31341.0,18.0,0,2.0,6,10,752.0,102,612.0,38.0,57.4,0.0,6.4,19.1,31.9,2399.4,325.5,1952.7,121.2,issaquah,"issaquah,WA",04000US53
Kelso Police Dept,WA,12,12051.0,42.0,0,6.0,7,29,707.0,134,551.0,22.0,348.5,0.0,49.8,58.1,240.6,5866.7,1111.9,4572.2,182.6,kelso,"kelso,WA",04000US53
Kenmore,WA,12,21075.0,17.0,0,3.0,4,10,357.0,117,211.0,29.0,80.7,0.0,14.2,19.0,47.4,1694.0,555.2,1001.2,137.6,kenmore,"kenmore,WA",04000US53
Kennewick Police Dept,WA,12,76971.0,229.0,1,33.0,35,160,2372.0,450,1795.0,127.0,297.5,1.3,42.9,45.5,207.9,3081.7,584.6,2332.0,165.0,kennewick,"kennewick,WA",04000US53
Kent Police Dept,WA,12,122102.0,543.0,2,68.0,194,279,5468.0,1239,3365.0,864.0,444.7,1.6,55.7,158.9,228.5,4478.2,1014.7,2755.9,707.6,kent,"kent,WA",04000US53
King County Sheriff Office,WA,12,,405.0,7,64.0,127,207,5555.0,2436,2525.0,594.0,,,,,,,,,,king county,"king county,WA",05000US53033
Kirkland Police Dept,WA,12,50243.0,92.0,0,14.0,24,54,1654.0,330,1237.0,87.0,183.1,0.0,27.9,47.8,107.5,3292.0,656.8,2462.0,173.2,kirkland,"kirkland,WA",04000US53
Kitsap County Sheriff Office,WA,12,,338.0,2,54.0,47,235,4317.0,1287,2711.0,319.0,,,,,,,,,,kitsap county,"kitsap county,WA",05000US53035
Lacey Police Dept,WA,12,43540.0,77.0,4,6.0,9,58,1464.0,236,1154.0,74.0,176.8,9.2,13.8,20.7,133.2,3362.4,542.0,2650.4,170.0,lacey,"lacey,WA",04000US53
City Of Lake Forest Park Police Dept,WA,12,12975.0,8.0,0,2.0,2,4,292.0,93,190.0,9.0,61.7,0.0,15.4,15.4,30.8,2250.5,716.8,1464.4,69.4,city of lake forest park,"city of lake forest park,WA",04000US53
Lake Stevens Police Dept,WA,12,28710.0,47.0,0,4.0,18,25,665.0,176,418.0,71.0,163.7,0.0,13.9,62.7,87.1,2316.3,613.0,1455.9,247.3,lake stevens,"lake stevens,WA",04000US53
Lakewood,WA,12,59416.0,465.0,1,39.0,108,317,2893.0,715,1960.0,218.0,782.6,1.7,65.6,181.8,533.5,4869.1,1203.4,3298.8,366.9,lakewood,"lakewood,WA",04000US53
Lewis County Sheriff Office,WA,12,,47.0,1,5.0,1,40,696.0,296,354.0,46.0,,,,,,,,,,lewis county,"lewis county,WA",05000US53041
Longview Police Dept,WA,12,37032.0,156.0,1,26.0,55,74,2211.0,468,1604.0,139.0,421.3,2.7,70.2,148.5,199.8,5970.5,1263.8,4331.4,375.4,longview,"longview,WA",
Lynden Police Dept,WA,12,12223.0,8.0,1,1.0,1,5,177.0,30,145.0,2.0,65.5,8.2,8.2,8.2,40.9,1448.1,245.4,1186.3,16.4,lynden,"lynden,WA",04000US53
Lynnwood Police Dept,WA,12,36647.0,74.0,0,5.0,36,33,2180.0,290,1703.0,187.0,201.9,0.0,13.6,98.2,90.0,5948.6,791.3,4647.0,510.3,lynnwood,"lynnwood,WA",04000US53
Maple Valley,WA,12,23366.0,25.0,0,9.0,8,8,358.0,108,219.0,31.0,107.0,0.0,38.5,34.2,34.2,1532.1,462.2,937.3,132.7,maple valley,"maple valley,WA",04000US53
Marysville Police Dept,WA,12,61381.0,116.0,2,16.0,36,62,1769.0,398,1170.0,201.0,189.0,3.3,26.1,58.7,101.0,2882.0,648.4,1906.1,327.5,marysville,"marysville,WA",04000US53
Mason County Sheriff Department,WA,12,,102.0,4,10.0,11,77,1687.0,718,782.0,187.0,,,,,,,,,,mason county,"mason county,WA",05000US53045
Mercer Island Police Dept,WA,12,23381.0,11.0,0,2.0,2,7,335.0,84,245.0,6.0,47.0,0.0,8.6,8.6,29.9,1432.8,359.3,1047.9,25.7,mercer island,"mercer island,WA",04000US53
Mill Creek City Police Dept,WA,12,18661.0,34.0,2,2.0,7,23,341.0,62,253.0,26.0,182.2,10.7,10.7,37.5,123.3,1827.3,332.2,1355.8,139.3,mill creek city,"mill creek city,WA",
Monroe Police Dept,WA,12,17665.0,55.0,1,2.0,5,47,471.0,98,339.0,34.0,311.4,5.7,11.3,28.3,266.1,2666.3,554.8,1919.0,192.5,monroe,"monroe,WA",
Moses Lake Police Dept,WA,12,21063.0,94.0,1,11.0,27,55,1518.0,290,1120.0,108.0,446.3,4.7,52.2,128.2,261.1,7207.0,1376.8,5317.4,512.7,moses lake,"moses lake,WA",
Mount Vernon Police Dept,WA,12,32384.0,79.0,1,13.0,21,44,1552.0,315,1155.0,82.0,243.9,3.1,40.1,64.8,135.9,4792.5,972.7,3566.6,253.2,mount vernon,"mount vernon,WA",04000US53
Mountlake Terrace City Police Dept,WA,12,20363.0,43.0,0,8.0,11,24,558.0,136,371.0,51.0,211.2,0.0,39.3,54.0,117.9,2740.3,667.9,1821.9,250.5,mountlake terrace city,"mountlake terrace city,WA",16000US5347490
Mukilteo Police Dept,WA,12,20715.0,17.0,0,4.0,5,8,380.0,110,242.0,28.0,82.1,0.0,19.3,24.1,38.6,1834.4,531.0,1168.2,135.2,mukilteo,"mukilteo,WA",04000US53
Newcastle,WA,12,10692.0,8.0,0,3.0,2,3,301.0,108,175.0,18.0,74.8,0.0,28.1,18.7,28.1,2815.2,1010.1,1636.7,168.4,newcastle,"newcastle,WA",04000US53
City Of Oak Harbor Police Dept,WA,12,22457.0,38.0,0,7.0,3,28,676.0,173,472.0,31.0,169.2,0.0,31.2,13.4,124.7,3010.2,770.4,2101.8,138.0,city of oak harbor,"city of oak harbor,WA",04000US53
Okanogan County Sheriff Office,WA,12,,43.0,0,6.0,3,34,418.0,173,207.0,38.0,,,,,,,,,,okanogan county,"okanogan county,WA",05000US53047
Olympia Police Dept,WA,12,47729.0,150.0,5,45.0,37,63,2085.0,468,1504.0,113.0,314.3,10.5,94.3,77.5,132.0,4368.4,980.5,3151.1,236.8,olympia,"olympia,WA",04000US53
Pasco Police Dept,WA,12,63806.0,194.0,1,13.0,41,139,1663.0,419,1076.0,168.0,304.0,1.6,20.4,64.3,217.8,2606.3,656.7,1686.4,263.3,pasco,"pasco,WA",04000US53
Pierce County Sheriff Department,WA,12,,1000.0,17,102.0,198,683,9990.0,3663,5233.0,1094.0,,,,,,,,,,pierce county,"pierce county,WA",05000US53053
City Of Port Angeles Police Dept,WA,12,19342.0,80.0,0,13.0,11,56,906.0,255,596.0,55.0,413.6,0.0,67.2,56.9,289.5,4684.1,1318.4,3081.4,284.4,city of port angeles,"city of port angeles,WA",04000US53
City Of Port Orchard Police Dept,WA,12,11444.0,69.0,0,5.0,10,54,834.0,159,605.0,70.0,602.9,0.0,43.7,87.4,471.9,7287.7,1389.4,5286.6,611.7,city of port orchard,"city of port orchard,WA",04000US53
Pullman City Police Dept,WA,12,30206.0,29.0,0,5.0,3,21,230.0,60,166.0,4.0,96.0,0.0,16.6,9.9,69.5,761.4,198.6,549.6,13.2,pullman city,"pullman city,WA",16000US5356625
Puyallup Police Dept,WA,12,37821.0,96.0,0,18.0,36,42,3034.0,450,2320.0,264.0,253.8,0.0,47.6,95.2,111.0,8022.0,1189.8,6134.2,698.0,puyallup,"puyallup,WA",04000US53
Redmond Police Dept,WA,12,55770.0,36.0,0,8.0,11,17,1192.0,172,971.0,49.0,64.6,0.0,14.3,19.7,30.5,2137.3,308.4,1741.1,87.9,redmond,"redmond,WA",04000US53
Renton Police Dept,WA,12,93722.0,283.0,2,27.0,115,139,4562.0,897,3048.0,617.0,302.0,2.1,28.8,122.7,148.3,4867.6,957.1,3252.2,658.3,renton,"renton,WA",04000US53
Richland Police Dept,WA,12,50057.0,82.0,0,20.0,11,51,1270.0,187,1019.0,64.0,163.8,0.0,40.0,22.0,101.9,2537.1,373.6,2035.7,127.9,richland,"richland,WA",04000US53
Sammamish,WA,12,47158.0,16.0,0,7.0,1,8,343.0,109,221.0,13.0,33.9,0.0,14.8,2.1,17.0,727.3,231.1,468.6,27.6,sammamish,"sammamish,WA",04000US53
City Of Seatac,WA,12,27699.0,155.0,1,30.0,69,55,1753.0,350,974.0,429.0,559.6,3.6,108.3,249.1,198.6,6328.7,1263.6,3516.4,1548.8,city of seatac,"city of seatac,WA",04000US53
Seattle Police Dept,WA,12,626865.0,3746.0,23,119.0,1421,2183,31931.0,6523,21852.0,3556.0,597.6,3.7,19.0,226.7,348.2,5093.8,1040.6,3485.9,567.3,seattle,"seattle,WA",04000US53
Sedro Woolley Police Dept,WA,12,10817.0,12.0,0,3.0,3,6,440.0,111,303.0,26.0,110.9,0.0,27.7,27.7,55.5,4067.7,1026.2,2801.1,240.4,sedro woolley,"sedro woolley,WA",04000US53
Shoreline,WA,12,54574.0,99.0,3,23.0,41,32,1654.0,442,1103.0,109.0,181.4,5.5,42.1,75.1,58.6,3030.7,809.9,2021.1,199.7,shoreline,"shoreline,WA",04000US53
Skagit County Sheriff Department,WA,12,,95.0,1,12.0,8,74,1382.0,538,774.0,70.0,,,,,,,,,,skagit county,"skagit county,WA",05000US53057
Snohomish County Sheriff Office,WA,4,,149.0,2,17.0,27,103,1830.0,707,913.0,210.0,,,,,,,,,,snohomish county,"snohomish county,WA",05000US53061
Snoqualmie Police Dept,WA,12,10991.0,2.0,0,0.0,0,2,141.0,28,110.0,3.0,18.2,0.0,0.0,0.0,18.2,1282.9,254.8,1000.8,27.3,snoqualmie,"snoqualmie,WA",
Spokane County Sheriff Department,WA,12,,147.0,4,19.0,36,88,3985.0,1248,2407.0,330.0,,,,,,,,,,spokane county,"spokane county,WA",05000US53063
