Agency,State,Months,Population,Violent crime total,Murder and nonnegligent Manslaughter,Forcible rape,Robbery,Aggravated assault,Property crime total,Burglary,Larceny-theft,Motor vehicle theft,Violent Crime rate,Murder and nonnegligent manslaughter rate,Forcible rape rate,Robbery rate,Aggravated assault rate,Property crime rate,Burglary rate,Larceny-theft rate,Motor vehicle theft rate,0,full_name,gid
St. Charles Police Dept,MO,12,66723.0,101.0,1,7.0,23,70,1949.0,222,1663.0,64.0,151.4,1.5,10.5,34.5,104.9,2921.0,332.7,2492.4,95.9,st. charles,"st. charles,MO",16000US2964082
St. Joseph Police Dept,MO,12,77330.0,323.0,1,22.0,91,209,4708.0,993,3344.0,371.0,417.7,1.3,28.4,117.7,270.3,6088.2,1284.1,4324.3,479.8,st. joseph,"st. joseph,MO",16000US2964550
St. Louis Police Dept,MO,12,318667.0,5661.0,113,199.0,1778,3571,21995.0,4986,13520.0,3489.0,1776.5,35.5,62.4,557.9,1120.6,6902.2,1564.6,4242.7,1094.9,st. louis,"st. louis,MO",16000US2965000
St. Peters Police Dept,MO,12,53364.0,119.0,0,6.0,14,99,1389.0,114,1249.0,26.0,223.0,0.0,11.2,26.2,185.5,2602.9,213.6,2340.5,48.7,st. peters,"st. peters,MO",16000US2965126
Stone County Sheriff Office,MO,12,,121.0,1,4.0,1,115,456.0,130,292.0,34.0,,,,,,,,,,stone county,"stone county,MO",05000US29209
Taney County Sheriff Office,MO,12,,83.0,0,5.0,3,75,494.0,146,302.0,46.0,,,,,,,,,,taney county,"taney county,MO",05000US29213
Webster Groves Police Dept,MO,12,23032.0,21.0,0,3.0,5,13,264.0,59,195.0,10.0,91.2,0.0,13.0,21.7,56.4,1146.2,256.2,846.6,43.4,webster groves,"webster groves,MO",16000US2978154
Wentzville Police Dept,MO,12,29506.0,57.0,0,11.0,9,37,602.0,51,523.0,28.0,193.2,0.0,37.3,30.5,125.4,2040.3,172.8,1772.5,94.9,wentzville,"wentzville,MO",16000US2978442
Billings Police Dept,MT,12,106371.0,370.0,3,38.0,68,261,4812.0,793,3608.0,411.0,347.8,2.8,35.7,63.9,245.4,4523.8,745.5,3391.9,386.4,billings,"billings,MT",16000US3006550
Bozeman Police Dept,MT,12,38289.0,98.0,1,30.0,8,59,1326.0,134,1136.0,56.0,255.9,2.6,78.4,20.9,154.1,3463.1,350.0,2966.9,146.3,bozeman,"bozeman,MT",16000US3008950
Flathead County Sheriff Department,MT,12,,150.0,0,12.0,5,133,1258.0,318,878.0,62.0,,,,,,,,,,flathead county,"flathead county,MT",05000US30029
Gallatin County Sheriff Department,MT,12,,52.0,0,16.0,1,35,380.0,54,309.0,17.0,,,,,,,,,,gallatin county,"gallatin county,MT",05000US30031
Great Falls Police Dept,MT,12,59360.0,151.0,1,10.0,25,115,2788.0,320,2338.0,130.0,254.4,1.7,16.8,42.1,193.7,4696.8,539.1,3938.7,219.0,great falls,"great falls,MT",16000US3032800
Helena Police Dept,MT,12,28791.0,127.0,0,26.0,12,89,1015.0,122,861.0,32.0,441.1,0.0,90.3,41.7,309.1,3525.4,423.7,2990.5,111.1,helena,"helena,MT",16000US3035600
Kalispell Police Dept,MT,12,20147.0,69.0,1,17.0,7,44,894.0,90,770.0,34.0,342.5,5.0,84.4,34.7,218.4,4437.4,446.7,3821.9,168.8,kalispell,"kalispell,MT",16000US3040075
Missoula City Police Dept,MT,12,67758.0,221.0,0,25.0,33,163,3041.0,378,2558.0,105.0,326.2,0.0,36.9,48.7,240.6,4488.0,557.9,3775.2,155.0,missoula city,"missoula city,MT",16000US3050200
Missoula County Sheriff Office,MT,12,,100.0,0,16.0,5,79,479.0,80,358.0,41.0,,,,,,,,,,missoula county,"missoula county,MT",05000US30063
Ravalli County Sheriff Office,MT,12,,44.0,1,3.0,1,39,357.0,37,304.0,16.0,,,,,,,,,,ravalli county,"ravalli county,MT",05000US30081
Yellowstone County Sheriff Office,MT,12,,53.0,1,1.0,1,50,634.0,164,412.0,58.0,,,,,,,,,,yellowstone county,"yellowstone county,MT",05000US30111
Bellevue City Police Dept,NE,12,51678.0,55.0,1,20.0,13,21,1142.0,155,890.0,97.0,106.4,1.9,38.7,25.2,40.6,2209.8,299.9,1722.2,187.7,bellevue city,"bellevue city,NE",16000US3103950
Columbus Police Dept,NE,12,22537.0,20.0,0,7.0,2,11,475.0,68,389.0,18.0,88.7,0.0,31.1,8.9,48.8,2107.6,301.7,1726.1,79.9,columbus,"columbus,NE",16000US3110110
Douglas County Sheriff Office,NE,12,,100.0,0,8.0,5,87,1207.0,331,777.0,99.0,,,,,,,,,,douglas county,"douglas county,NE",05000US31055
Fremont Police Dept,NE,12,26641.0,29.0,0,10.0,1,18,693.0,104,555.0,34.0,108.9,0.0,37.5,3.8,67.6,2601.3,390.4,2083.3,127.6,fremont,"fremont,NE",16000US3117670
Grand Island Police Dept,NE,12,49583.0,162.0,0,40.0,21,101,2305.0,367,1859.0,79.0,326.7,0.0,80.7,42.4,203.7,4648.8,740.2,3749.3,159.3,grand island,"grand island,NE",16000US3119595
Hastings Police Dept,NE,12,24961.0,57.0,0,24.0,10,23,911.0,149,726.0,36.0,228.4,0.0,96.1,40.1,92.1,3649.7,596.9,2908.5,144.2,hastings,"hastings,NE",16000US3121415
Kearney Police Dept,NE,12,31392.0,42.0,1,15.0,3,23,867.0,118,733.0,16.0,133.8,3.2,47.8,9.6,73.3,2761.9,375.9,2335.0,51.0,kearney,"kearney,NE",16000US3125055
Lavista Police Dept,NE,12,16242.0,10.0,0,5.0,3,2,262.0,36,192.0,34.0,61.6,0.0,30.8,18.5,12.3,1613.1,221.6,1182.1,209.3,lavista,"lavista,NE",04000US31
Lancaster County Sheriff Department,NE,12,,24.0,1,9.0,2,12,370.0,130,232.0,8.0,,,,,,,,,,lancaster county,"lancaster county,NE",05000US31109
Lincoln Police Dept,NE,12,264175.0,1050.0,3,182.0,197,668,10171.0,1616,8244.0,311.0,397.5,1.1,68.9,74.6,252.9,3850.1,611.7,3120.7,117.7,lincoln,"lincoln,NE",16000US3128000
Norfolk City Police Dept,NE,12,24418.0,28.0,0,18.0,0,10,820.0,108,675.0,37.0,114.7,0.0,73.7,0.0,41.0,3358.2,442.3,2764.4,151.5,norfolk city,"norfolk city,NE",16000US3134615
North Platte Police Dept,NE,12,24806.0,65.0,0,19.0,7,39,1118.0,121,953.0,44.0,262.0,0.0,76.6,28.2,157.2,4507.0,487.8,3841.8,177.4,north platte,"north platte,NE",16000US3135000
Omaha Police Dept,NE,12,417970.0,2485.0,41,187.0,815,1442,19178.0,3311,13120.0,2747.0,594.5,9.8,44.7,195.0,345.0,4588.4,792.2,3139.0,657.2,omaha,"omaha,NE",16000US3137000
Papillion Police Dept,NE,12,19466.0,8.0,0,2.0,1,5,444.0,36,388.0,20.0,41.1,0.0,10.3,5.1,25.7,2280.9,184.9,1993.2,102.7,papillion,"papillion,NE",16000US3138295
Sarpy County Sheriff Department,NE,12,,18.0,0,8.0,5,5,695.0,101,544.0,50.0,,,,,,,,,,sarpy county,"sarpy county,NE",05000US31153
Scotts Bluff Police Dept,NE,12,15174.0,19.0,0,4.0,3,12,576.0,77,480.0,19.0,125.2,0.0,26.4,19.8,79.1,3796.0,507.4,3163.3,125.2,scotts bluff,"scotts bluff,NE",05000US31157
Douglas County Sheriff Office,NV,12,,53.0,1,6.0,6,40,829.0,144,656.0,29.0,,,,,,,,,,douglas county,"douglas county,NV",05000US32005
Henderson Police Dept,NV,12,263469.0,445.0,4,61.0,172,208,5295.0,1408,3386.0,501.0,168.9,1.5,23.2,65.3,78.9,2009.7,534.4,1285.2,190.2,henderson,"henderson,NV",16000US3231900
Lyon County Sheriff Office,NV,12,,141.0,1,17.0,12,111,1028.0,294,662.0,72.0,,,,,,,,,,lyon county,"lyon county,NV",05000US32019
North Las Vegas Police Dept,NV,12,221884.0,1695.0,14,73.0,389,1219,5534.0,1557,3022.0,955.0,763.9,6.3,32.9,175.3,549.4,2494.1,701.7,1362.0,430.4,north las vegas,"north las vegas,NV",16000US3251800
Nye County Sheriff Office,NV,12,,258.0,0,11.0,26,221,1147.0,334,687.0,126.0,,,,,,,,,,nye county,"nye county,NV",05000US32023
Reno Police Dept,NV,12,230486.0,1192.0,7,33.0,327,825,7423.0,1633,4909.0,881.0,517.2,3.0,14.3,141.9,357.9,3220.6,708.5,2129.8,382.2,reno,"reno,NV",16000US3260600
Sparks Police Dept,NV,12,92387.0,234.0,1,32.0,68,133,2559.0,609,1710.0,240.0,253.3,1.1,34.6,73.6,144.0,2769.9,659.2,1850.9,259.8,sparks,"sparks,NV",16000US3268400
Washoe County Sheriff Office,NV,12,,188.0,4,8.0,10,166,956.0,335,523.0,98.0,,,,,,,,,,washoe county,"washoe county,NV",05000US32031
Concord Police Dept,NH,12,42815.0,92.0,0,22.0,19,51,1272.0,182,1063.0,27.0,214.9,0.0,51.4,44.4,119.1,2970.9,425.1,2482.8,63.1,concord,"concord,NH",16000US3314200
Derry Police Dept,NH,12,33284.0,60.0,0,8.0,5,47,793.0,182,574.0,37.0,180.3,0.0,24.0,15.0,141.2,2382.5,546.8,1724.6,111.2,derry,"derry,NH",16000US3317860
Dover Police Dept,NH,12,30226.0,36.0,1,8.0,9,18,623.0,87,528.0,8.0,119.1,3.3,26.5,29.8,59.6,2061.1,287.8,1746.8,26.5,dover,"dover,NH",16000US3318820
Hudson Municipal Police Dept,NH,12,24574.0,30.0,0,6.0,5,19,423.0,68,335.0,20.0,122.1,0.0,24.4,20.3,77.3,1721.3,276.7,1363.2,81.4,hudson municipal,"hudson municipal,NH",04000US33
Keene Police Dept,NH,12,23399.0,61.0,0,6.0,13,42,831.0,114,688.0,29.0,260.7,0.0,25.6,55.6,179.5,3551.4,487.2,2940.3,123.9,keene,"keene,NH",16000US3339300
Manchester Police Dept,NH,12,110040.0,624.0,1,72.0,205,346,3848.0,849,2848.0,151.0,567.1,0.9,65.4,186.3,314.4,3496.9,771.5,2588.1,137.2,manchester,"manchester,NH",16000US3345140
Nashua Police Dept,NH,12,86870.0,204.0,0,37.0,48,119,2361.0,375,1902.0,84.0,234.8,0.0,42.6,55.3,137.0,2717.9,431.7,2189.5,96.7,nashua,"nashua,NH",16000US3350260
Portsmouth Police Dept,NH,12,20888.0,34.0,0,5.0,11,18,588.0,60,512.0,16.0,162.8,0.0,23.9,52.7,86.2,2815.0,287.2,2451.2,76.6,portsmouth,"portsmouth,NH",16000US3362900
Rochester Police Dept,NH,12,29992.0,75.0,0,7.0,19,49,1094.0,131,934.0,29.0,250.1,0.0,23.3,63.4,163.4,3647.6,436.8,3114.2,96.7,rochester,"rochester,NH",16000US3365140
Bayonne City Police Dept,NJ,12,64036.0,132.0,0,6.0,41,85,817.0,205,560.0,52.0,206.1,0.0,9.4,64.0,132.7,1275.8,320.1,874.5,81.2,bayonne city,"bayonne city,NJ",16000US3403580
Bergenfield Police Dept,NJ,12,27072.0,19.0,0,0.0,3,16,148.0,18,125.0,5.0,70.2,0.0,0.0,11.1,59.1,546.7,66.5,461.7,18.5,bergenfield,"bergenfield,NJ",16000US3405170
Bridgeton Police Dept,NJ,12,25378.0,322.0,2,4.0,140,176,1108.0,484,582.0,42.0,1268.8,7.9,15.8,551.7,693.5,4366.0,1907.2,2293.3,165.5,bridgeton,"bridgeton,NJ",16000US3407600
Camden Police Dept,NJ,12,77665.0,1993.0,67,74.0,755,1097,4007.0,1089,2214.0,704.0,2566.1,86.3,95.3,972.1,1412.5,5159.3,1402.2,2850.7,906.5,camden,"camden,NJ",16000US3410000
Carteret Police Dept,NJ,12,23083.0,49.0,0,6.0,14,29,375.0,99,245.0,31.0,212.3,0.0,26.0,60.7,125.6,1624.6,428.9,1061.4,134.3,carteret,"carteret,NJ",16000US3410750
Cliffside Park Police Dept,NJ,12,23867.0,29.0,1,2.0,8,18,171.0,66,102.0,3.0,121.5,4.2,8.4,33.5,75.4,716.5,276.5,427.4,12.6,cliffside park,"cliffside park,NJ",16000US3413570
Clifton Police Dept,NJ,12,84684.0,184.0,0,13.0,80,91,1579.0,358,1080.0,141.0,217.3,0.0,15.4,94.5,107.5,1864.6,422.7,1275.3,166.5,clifton,"clifton,NJ",16000US3413690
East Orange Police Dept,NJ,12,64682.0,364.0,5,22.0,142,195,1165.0,349,478.0,338.0,562.8,7.7,34.0,219.5,301.5,1801.1,539.6,739.0,522.6,east orange,"east orange,NJ",16000US3419390
Elizabeth Police Dept,NJ,12,126281.0,1007.0,14,37.0,535,421,4351.0,987,2197.0,1167.0,797.4,11.1,29.3,423.7,333.4,3445.5,781.6,1739.8,924.1,elizabeth,"elizabeth,NJ",16000US3421000
Englewood City Police Dept,NJ,12,27460.0,81.0,0,2.0,29,50,439.0,144,269.0,26.0,295.0,0.0,7.3,105.6,182.1,1598.7,524.4,979.6,94.7,englewood city,"englewood city,NJ",16000US3421480
Fair Lawn Police Dept,NJ,12,32830.0,24.0,0,3.0,8,13,386.0,68,307.0,11.0,73.1,0.0,9.1,24.4,39.6,1175.8,207.1,935.1,33.5,fair lawn,"fair lawn,NJ",16000US3422470
Fort Lee Police Dept,NJ,12,35754.0,30.0,1,0.0,11,18,275.0,57,203.0,15.0,83.9,2.8,0.0,30.8,50.3,769.1,159.4,567.8,42.0,fort lee,"fort lee,NJ",16000US3424420
Garfield Police Dept,NJ,12,30838.0,65.0,0,5.0,26,34,641.0,123,476.0,42.0,210.8,0.0,16.2,84.3,110.3,2078.6,398.9,1543.6,136.2,garfield,"garfield,NJ",16000US3425770
Hackensack Police Dept,NJ,12,43499.0,144.0,0,4.0,34,106,879.0,107,703.0,69.0,331.0,0.0,9.2,78.2,243.7,2020.7,246.0,1616.1,158.6,hackensack,"hackensack,NJ",16000US3428680
Hoboken City Police Dept,NJ,12,50794.0,150.0,0,11.0,43,96,995.0,151,743.0,101.0,295.3,0.0,21.7,84.7,189.0,1958.9,297.3,1462.8,198.8,hoboken city,"hoboken city,NJ",16000US3432250
Kearny Police Dept,NJ,12,41310.0,100.0,0,3.0,53,44,887.0,123,633.0,131.0,242.1,0.0,7.3,128.3,106.5,2147.2,297.7,1532.3,317.1,kearny,"kearny,NJ",16000US3436510
Linden Police Dept,NJ,12,40926.0,131.0,1,5.0,56,69,971.0,162,689.0,120.0,320.1,2.4,12.2,136.8,168.6,2372.6,395.8,1683.5,293.2,linden,"linden,NJ",16000US3440350
Lodi Police Dept,NJ,12,24415.0,43.0,0,0.0,23,20,420.0,102,271.0,47.0,176.1,0.0,0.0,94.2,81.9,1720.3,417.8,1110.0,192.5,lodi,"lodi,NJ",16000US3441100
Long Branch Police Dept,NJ,12,30902.0,124.0,0,6.0,39,79,803.0,204,567.0,32.0,401.3,0.0,19.4,126.2,255.6,2598.5,660.2,1834.8,103.6,long branch,"long branch,NJ",16000US3441310
Millville Police Dept,NJ,12,28651.0,248.0,2,14.0,94,138,2083.0,506,1533.0,44.0,865.6,7.0,48.9,328.1,481.7,7270.3,1766.1,5350.6,153.6,millville,"millville,NJ",16000US3446680
New Brunswick Police Dept,NJ,12,55717.0,382.0,8,24.0,216,134,1511.0,557,871.0,83.0,685.6,14.4,43.1,387.7,240.5,2711.9,999.7,1563.3,149.0,new brunswick,"new brunswick,NJ",16000US3451210
Newark Police Dept,NJ,12,278906.0,3220.0,96,55.0,1976,1093,10199.0,2144,4093.0,3962.0,1154.5,34.4,19.7,708.5,391.9,3656.8,768.7,1467.5,1420.6,newark,"newark,NJ",16000US3451000
North Plainfield Police Dept,NJ,12,22143.0,49.0,1,2.0,20,26,409.0,114,282.0,13.0,221.3,4.5,9.0,90.3,117.4,1847.1,514.8,1273.5,58.7,north plainfield,"north plainfield,NJ",16000US3453280
Paramus Police Dept,NJ,12,26638.0,29.0,0,2.0,19,8,1373.0,54,1291.0,28.0,108.9,0.0,7.5,71.3,30.0,5154.3,202.7,4846.5,105.1,paramus,"paramus,NJ",16000US3455950
Passaic Police Dept,NJ,12,70237.0,513.0,6,2.0,232,273,1459.0,439,863.0,157.0,730.4,8.5,2.8,330.3,388.7,2077.3,625.0,1228.7,223.5,passaic,"passaic,NJ",16000US3456550
Paterson Police Dept,NJ,12,147148.0,1552.0,21,22.0,854,655,4640.0,1619,2114.0,907.0,1054.7,14.3,15.0,580.4,445.1,3153.3,1100.3,1436.6,616.4,paterson,"paterson,NJ",16000US3457000
Perth Amboy Police Dept,NJ,12,51345.0,233.0,1,9.0,95,128,1220.0,383,711.0,126.0,453.8,1.9,17.5,185.0,249.3,2376.1,745.9,1384.8,245.4,perth amboy,"perth amboy,NJ",16000US3458200
Plainfield Police Dept,NJ,12,50332.0,358.0,6,14.0,165,173,1445.0,526,818.0,101.0,711.3,11.9,27.8,327.8,343.7,2870.9,1045.1,1625.2,200.7,plainfield,"plainfield,NJ",16000US3459190
Pleasantville Police Dept,NJ,12,20334.0,145.0,8,20.0,43,74,582.0,70,464.0,48.0,713.1,39.3,98.4,211.5,363.9,2862.2,344.3,2281.9,236.1,pleasantville,"pleasantville,NJ",16000US3459640
Rahway Police Dept,NJ,12,27635.0,77.0,1,1.0,43,32,470.0,110,303.0,57.0,278.6,3.6,3.6,155.6,115.8,1700.7,398.0,1096.4,206.3,rahway,"rahway,NJ",16000US3461530
Ridgewood Police Dept,NJ,12,25244.0,11.0,0,1.0,3,7,258.0,40,210.0,8.0,43.6,0.0,4.0,11.9,27.7,1022.0,158.5,831.9,31.7,ridgewood,"ridgewood,NJ",16000US3463000
Roselle Police Dept,NJ,12,21309.0,72.0,4,1.0,39,28,414.0,129,229.0,56.0,337.9,18.8,4.7,183.0,131.4,1942.8,605.4,1074.7,262.8,roselle,"roselle,NJ",16000US3464620
Sayreville Police Dept,NJ,12,43151.0,38.0,1,1.0,12,24,579.0,128,423.0,28.0,88.1,2.3,2.3,27.8,55.6,1341.8,296.6,980.3,64.9,sayreville,"sayreville,NJ",16000US3465790
South Plainfield Police Dept,NJ,12,23629.0,26.0,1,0.0,10,15,425.0,52,354.0,19.0,110.0,4.2,0.0,42.3,63.5,1798.6,220.1,1498.2,80.4,south plainfield,"south plainfield,NJ",16000US3469390
Summit Police Dept,NJ,12,21684.0,12.0,0,0.0,3,9,193.0,29,163.0,1.0,55.3,0.0,0.0,13.8,41.5,890.1,133.7,751.7,4.6,summit,"summit,NJ",16000US3471430
Trenton Police Dept,NJ,12,85317.0,1251.0,24,23.0,577,627,2746.0,1291,986.0,469.0,1466.3,28.1,27.0,676.3,734.9,3218.6,1513.2,1155.7,549.7,trenton,"trenton,NJ",16000US3474000
Vineland Police Dept,NJ,12,61252.0,225.0,1,7.0,66,151,2541.0,694,1804.0,43.0,367.3,1.6,11.4,107.8,246.5,4148.4,1133.0,2945.2,70.2,vineland,"vineland,NJ",16000US3476070
West New York Police Dept,NJ,12,50507.0,196.0,0,8.0,93,95,733.0,195,487.0,51.0,388.1,0.0,15.8,184.1,188.1,1451.3,386.1,964.2,101.0,west new york,"west new york,NJ",16000US3479610
Westfield Police Dept,NJ,12,30637.0,6.0,0,1.0,2,3,298.0,50,243.0,5.0,19.6,0.0,3.3,6.5,9.8,972.7,163.2,793.2,16.3,westfield,"westfield,NJ",16000US3479040
Woodbridge Police Dept,NJ,12,100612.0,122.0,0,3.0,55,64,1967.0,338,1514.0,115.0,121.3,0.0,3.0,54.7,63.6,1955.0,335.9,1504.8,114.3,woodbridge,"woodbridge,NJ",16000US3481950
Alamogordo Police Dept,NM,12,31377.0,90.0,0,4.0,8,78,816.0,154,630.0,32.0,286.8,0.0,12.7,25.5,248.6,2600.6,490.8,2007.8,102.0,alamogordo,"alamogordo,NM",16000US3501780
Albuquerque Police Dept,NM,12,553684.0,4151.0,41,278.0,1092,2740,29718.0,6677,20298.0,2743.0,749.7,7.4,50.2,197.2,494.9,5367.3,1205.9,3666.0,495.4,albuquerque,"albuquerque,NM",16000US3502000
Bernalillo County Sheriff Department,NM,12,,756.0,7,41.0,87,621,2424.0,908,1307.0,209.0,,,,,,,,,,bernalillo county,"bernalillo county,NM",05000US35001
Carlsbad Police Dept,NM,12,26338.0,141.0,4,18.0,12,107,1247.0,215,960.0,72.0,535.3,15.2,68.3,45.6,406.3,4734.6,816.3,3644.9,273.4,carlsbad,"carlsbad,NM",16000US3512150
Clovis Police Dept,NM,10,38838.0,155.0,3,19.0,17,116,1815.0,525,1230.0,60.0,,,,,,,,,,clovis,"clovis,NM",16000US3516420
Dona Ana County Sheriff Office,NM,12,,289.0,1,38.0,8,242,1436.0,549,758.0,129.0,,,,,,,,,,dona ana county,"dona ana county,NM",05000US35013
Farmington Police Dept,NM,12,45328.0,481.0,4,81.0,39,357,1866.0,332,1430.0,104.0,1061.2,8.8,178.7,86.0,787.6,4116.7,732.4,3154.8,229.4,farmington,"farmington,NM",16000US3525800
Gallup Police Dept,NM,12,22365.0,419.0,7,36.0,57,319,1945.0,380,1466.0,99.0,1873.5,31.3,161.0,254.9,1426.3,8696.6,1699.1,6554.9,442.7,gallup,"gallup,NM",16000US3528460
Hobbs Police Dept,NM,12,34543.0,231.0,3,20.0,22,186,1548.0,389,1045.0,114.0,668.7,8.7,57.9,63.7,538.5,4481.4,1126.1,3025.2,330.0,hobbs,"hobbs,NM",16000US3532520
Las Cruces Police Dept,NM,12,99824.0,394.0,5,56.0,70,263,4419.0,991,3214.0,214.0,394.7,5.0,56.1,70.1,263.5,4426.8,992.7,3219.7,214.4,las cruces,"las cruces,NM",16000US3539380
Mckinley County Sheriff Department,NM,12,,87.0,0,6.0,9,72,300.0,132,143.0,25.0,,,,,,,,,,mckinley county,"mckinley county,NM",05000US35031
Otero County Sheriff Office,NM,11,,68.0,0,6.0,1,61,269.0,110,134.0,25.0,,,,,,,,,,otero county,"otero county,NM",05000US35035
Rio Arriba County Sheriff Department,NM,12,,41.0,1,0.0,3,37,225.0,144,65.0,16.0,,,,,,,,,,rio arriba county,"rio arriba county,NM",05000US35039
Rio Rancho Police Dept,NM,12,89462.0,202.0,2,23.0,21,156,1904.0,364,1385.0,155.0,225.8,2.2,25.7,23.5,174.4,2128.3,406.9,1548.1,173.3,rio rancho,"rio rancho,NM",16000US3563460
Roswell Police Dept,NM,12,48623.0,306.0,8,28.0,42,228,2615.0,552,1988.0,75.0,629.3,16.5,57.6,86.4,468.9,5378.1,1135.3,4088.6,154.2,roswell,"roswell,NM",16000US3564930
San Juan County Sheriff Department,NM,12,,285.0,2,34.0,14,235,942.0,272,605.0,65.0,,,,,,,,,,san juan county,"san juan county,NM",05000US35045
Sandoval County Sheriff Office,NM,12,,15.0,1,0.0,1,13,102.0,51,49.0,2.0,,,,,,,,,,sandoval county,"sandoval county,NM",05000US35043
Santa Fe County Sheriff Office,NM,12,,94.0,4,4.0,7,79,1078.0,636,388.0,54.0,,,,,,,,,,santa fe county,"santa fe county,NM",05000US35049
Santa Fe Police Dept,NM,12,68751.0,331.0,2,15.0,109,205,3897.0,1907,1816.0,174.0,481.4,2.9,21.8,158.5,298.2,5668.3,2773.8,2641.4,253.1,santa fe,"santa fe,NM",16000US3570500
Silver City Police Dept,NM,12,10285.0,86.0,0,16.0,14,56,667.0,168,469.0,30.0,836.2,0.0,155.6,136.1,544.5,6485.2,1633.4,4560.0,291.7,silver city,"silver city,NM",04000US35
Valencia County Sheriff Department,NM,12,,170.0,1,3.0,7,159,912.0,458,344.0,110.0,,,,,,,,,,valencia county,"valencia county,NM",05000US35061
Albany Police Dept,NY,12,98187.0,802.0,4,43.0,249,506,4340.0,887,3299.0,154.0,816.8,4.1,43.8,253.6,515.3,4420.1,903.4,3359.9,156.8,albany,"albany,NY",16000US3601000
Allegany County Sheriff Department,NY,11,,3.0,0,1.0,0,2,6.0,2,4.0,0.0,,,,,,,,,,allegany county,"allegany county,NY",05000US36003
Auburn Police Dept,NY,12,27739.0,90.0,0,3.0,19,68,984.0,155,797.0,32.0,324.5,0.0,10.8,68.5,245.1,3547.4,558.8,2873.2,115.4,auburn,"auburn,NY",16000US3603078
Binghamton Police Dept,NY,12,47250.0,315.0,3,15.0,81,216,2336.0,558,1732.0,46.0,666.7,6.3,31.7,171.4,457.1,4943.9,1181.0,3665.6,97.4,binghamton,"binghamton,NY",16000US3606607
Broome County Sheriff Department,NY,12,,72.0,1,9.0,7,55,855.0,208,626.0,21.0,,,,,,,,,,broome county,"broome county,NY",05000US36007
Buffalo Police Dept,NY,12,262434.0,3382.0,48,138.0,1388,1808,13454.0,3976,8371.0,1107.0,1288.7,18.3,52.6,528.9,688.9,5126.6,1515.0,3189.8,421.8,buffalo,"buffalo,NY",16000US3611000
Cattaraugus County Sheriff Department,NY,12,,44.0,1,7.0,3,33,572.0,201,362.0,9.0,,,,,,,,,,cattaraugus county,"cattaraugus county,NY",05000US36009
Cayuga County Sheriff Department,NY,12,,26.0,1,4.0,2,19,373.0,81,286.0,6.0,,,,,,,,,,cayuga county,"cayuga county,NY",05000US36011
Chautauqua County Sheriff Department,NY,12,,25.0,1,4.0,0,20,698.0,201,486.0,11.0,,,,,,,,,,chautauqua county,"chautauqua county,NY",05000US36013
Chemung County Sheriff Department,NY,12,,63.0,1,1.0,2,59,546.0,87,441.0,18.0,,,,,,,,,,chemung county,"chemung county,NY",05000US36015
Chenango County Sheriff Department,NY,12,,20.0,0,1.0,1,18,454.0,76,371.0,7.0,,,,,,,,,,chenango county,"chenango county,NY",05000US36017
Clinton County Sheriff Department,NY,12,,2.0,0,0.0,0,2,20.0,3,17.0,0.0,,,,,,,,,,clinton county,"clinton county,NY",05000US36019
Columbia County Sheriff Department,NY,12,,21.0,0,0.0,3,18,429.0,92,333.0,4.0,,,,,,,,,,columbia county,"columbia county,NY",05000US36021
Cortland County Sheriff Office,NY,12,,20.0,0,1.0,6,13,464.0,93,367.0,4.0,,,,,,,,,,cortland county,"cortland county,NY",05000US36023
Delaware County Sheriff Department,NY,12,,11.0,1,4.0,1,5,106.0,35,66.0,5.0,,,,,,,,,,delaware county,"delaware county,NY",05000US36025
Dutchess County Sheriff Office,NY,12,,53.0,0,3.0,9,41,764.0,182,558.0,24.0,,,,,,,,,,dutchess county,"dutchess county,NY",05000US36027
Elmira City Police Dept,NY,12,29362.0,104.0,2,1.0,40,61,1192.0,250,923.0,19.0,354.2,6.8,3.4,136.2,207.8,4059.7,851.4,3143.5,64.7,elmira city,"elmira city,NY",16000US3624229
Erie County Sheriff Office,NY,12,,119.0,1,3.0,9,106,1233.0,284,906.0,43.0,,,,,,,,,,erie county,"erie county,NY",05000US36029
Essex County Sheriff Department,NY,12,,3.0,0,0.0,0,3,6.0,3,3.0,0.0,,,,,,,,,,essex county,"essex county,NY",05000US36031
Franklin County Sheriff Department,NY,12,,0.0,0,0.0,0,0,0.0,0,0.0,0.0,,,,,,,,,,franklin county,"franklin county,NY",05000US36033
Freeport Police Dept,NY,12,43248.0,209.0,5,4.0,108,92,875.0,212,604.0,59.0,483.3,11.6,9.2,249.7,212.7,2023.2,490.2,1396.6,136.4,freeport,"freeport,NY",16000US3627485
Fulton County Sheriff Office,NY,12,,3.0,0,0.0,0,3,391.0,115,270.0,6.0,,,,,,,,,,fulton county,"fulton county,NY",05000US36035
Genesee County Sheriff Department,NY,12,,26.0,0,5.0,3,18,624.0,130,472.0,22.0,,,,,,,,,,genesee county,"genesee county,NY",05000US36037
Glen Cove Police Dept,NY,11,27209.0,20.0,1,0.0,7,12,136.0,15,115.0,6.0,,,,,,,,,,glen cove,"glen cove,NY",16000US3629113
Greene County Sheriff Department,NY,6,,9.0,0,0.0,0,9,35.0,18,16.0,1.0,,,,,,,,,,greene county,"greene county,NY",05000US36039
Harrison Police Dept,NY,12,27794.0,11.0,0,1.0,4,6,210.0,25,181.0,4.0,39.6,0.0,3.6,14.4,21.6,755.6,89.9,651.2,14.4,harrison,"harrison,NY",16000US3632402
