usps,geoid,ansicode,county,aland,awater,aland_sqmi,awater_sqmi,intptlat,intptlong,county_name,county_suffix
in,0018113,450377,noble county,1064079593,17066449,410.843,6.5889999999999995,41.40468,-85.417271,noble,county
in,0018115,450378,ohio county,223101878,3352213,86.14,1.294,38.940527,-84.964299,ohio,county
in,0018117,451681,orange county,1031818416,25393828,398.38699999999994,9.805,38.547381,-86.489257,orange,county
in,0018119,450379,owen county,997913715,6549796,385.29699999999997,2.529,39.317339000000004,-86.83884499999999,owen,county
in,0018121,450380,parke county,1151733857,13697518,444.68699999999995,5.289,39.77425,-87.19695,parke,county
in,0018123,451682,perry county,988668638,11817649,381.727,4.563,38.081436,-86.62654,perry,county
in,0018125,450381,pike county,865677153,17752923,334.24,6.854,38.397898,-87.23253199999999,pike,county
in,0018127,450382,porter county,1082733809,268677056,418.046,103.73700000000001,41.509916,-87.071313,porter,county
in,0018129,450383,posey county,1060787992,25259383,409.57300000000004,9.753,38.027614,-87.86865300000001,posey,county
in,0018131,446852,pulaski county,1123146055,2291536,433.649,0.885,41.045272,-86.692538,pulaski,county
in,0018133,450384,putnam county,1244586480,5585378,480.538,2.157,39.665548,-86.853373,putnam,county
in,0018135,446853,randolph county,1171656604,2420299,452.379,0.934,40.164173999999996,-85.005481,randolph,county
in,0018137,450385,ripley county,1156236792,4237459,446.426,1.636,39.100229999999996,-85.260541,ripley,county
in,0018139,446854,rush county,1057035452,872309,408.124,0.337,39.622355,-85.46641600000001,rush,county
in,0018141,452855,st. joseph county,1185898642,9084457,457.87800000000004,3.508,41.617699,-86.288159,st. joseph,county
in,0018143,450386,scott county,493126320,6089001,190.39700000000002,2.351,38.679431,-85.751898,scott,county
in,0018145,450387,shelby county,1064866358,4167815,411.147,1.609,39.524135,-85.792174,shelby,county
in,0018147,450388,spencer county,1027689449,12000016,396.793,4.633,38.009696999999996,-87.010375,spencer,county
in,0018149,450389,starke county,800657687,7951314,309.13599999999997,3.07,41.284478,-86.644636,starke,county
in,0018151,450390,steuben county,799718886,35465075,308.77299999999997,13.693,41.643467,-85.00240500000001,steuben,county
in,0018153,450391,sullivan county,1158093346,18061351,447.142,6.974,39.089225,-87.41584300000001,sullivan,county
in,0018155,450392,switzerland county,571436384,7267095,220.63299999999998,2.806,38.825854,-85.02968100000001,switzerland,county
in,0018157,450393,tippecanoe county,1294484204,8910176,499.80300000000005,3.44,40.38913,-86.893555,tippecanoe,county
in,0018159,450394,tipton county,674797590,68028,260.541,0.026000000000000002,40.310229,-86.056207,tipton,county
in,0018161,450395,union county,417568495,10238509,161.224,3.9530000000000003,39.623111,-84.925152,union,county
in,0018163,450396,vanderburgh county,604739005,7351999,233.49099999999999,2.839,38.020070000000004,-87.586166,vanderburgh,county
in,0018165,450397,vermillion county,665311753,7904759,256.878,3.052,39.854045,-87.462071,vermillion,county
in,0018167,450398,vigo county,1044905726,18155894,403.44,7.01,39.429142999999996,-87.390375,vigo,county
in,0018169,450399,wabash county,1068206254,22115988,412.43699999999995,8.539,40.843747,-85.795192,wabash,county
in,0018171,450400,warren county,944520571,4466121,364.681,1.724,40.352658,-87.375847,warren,county
in,0018173,450335,warrick county,996949011,15874204,384.92400000000004,6.129,38.09773,-87.272049,warrick,county
in,0018175,451665,washington county,1330542383,7441766,513.725,2.873,38.600613,-86.10475100000001,washington,county
in,0018177,450336,wayne county,1040508995,6732225,401.74300000000005,2.5989999999999998,39.863091,-85.00673499999999,wayne,county
in,0018179,450337,wells county,953341236,5596388,368.087,2.161,40.735273,-85.212974,wells,county
in,0018181,450338,white county,1308269681,9203201,505.126,3.553,40.75095,-86.864293,white,county
in,0018183,450369,whitley county,869120491,6073938,335.569,2.345,41.136426,-85.501892,whitley,county
ia,0019001,465190,adair county,1474404174,2597996,569.271,1.003,41.328528000000006,-94.478164,adair,county
ia,0019003,465191,adams county,1096700775,5353404,423.439,2.0669999999999997,41.021656,-94.69690600000001,adams,county
ia,0019005,465192,allamakee county,1655214456,50995260,639.082,19.689,43.274964000000004,-91.382751,allamakee,county
ia,0019007,465193,appanoose county,1287983060,49083872,497.293,18.951,40.744296000000006,-92.87306099999999,appanoose,county
ia,0019009,465194,audubon county,1147264455,1152260,442.961,0.445,41.679178,-94.904312,audubon,county
ia,0019011,465195,benton county,1855117307,5760770,716.265,2.224,42.092546999999996,-92.05763,benton,county
ia,0019013,465196,black hawk county,1465331833,17900108,565.768,6.9110000000000005,42.471540999999995,-92.308033,black hawk,county
ia,0019015,465197,boone county,1480356908,5364815,571.569,2.0709999999999997,42.038601,-93.938363,boone,county
ia,0019017,465198,bremer county,1127880214,10171844,435.477,3.927,42.78089,-92.327586,bremer,county
ia,0019019,465199,buchanan county,1478934753,5427659,571.02,2.096,42.470328,-91.838666,buchanan,county
ia,0019021,465200,buena vista county,1488989037,13791665,574.9019999999999,5.325,42.741521,-95.14143100000001,buena vista,county
ia,0019023,465201,butler county,1502536082,4209722,580.132,1.625,42.734708000000005,-92.780066,butler,county
ia,0019025,465202,calhoun county,1475895626,5873828,569.847,2.2680000000000002,42.38617,-94.643683,calhoun,county
ia,0019027,465203,carroll county,1474835085,2145349,569.437,0.828,42.039491999999996,-94.86764699999999,carroll,county
ia,0019029,465204,cass county,1461450808,1758815,564.269,0.679,41.333824,-94.933302,cass,county
ia,0019031,465205,cedar county,1500730741,6385841,579.435,2.4659999999999997,41.77236,-91.132611,cedar,county
ia,0019033,465206,cerro gordo county,1471881723,17668265,568.297,6.822,43.074975,-93.25096500000001,cerro gordo,county
ia,0019035,465207,cherokee county,1494180418,423187,576.906,0.163,42.742737,-95.633262,cherokee,county
ia,0019037,465208,chickasaw county,1306338747,3309320,504.38,1.278,43.059740999999995,-92.31721,chickasaw,county
ia,0019039,465209,clarke county,1116716066,1524746,431.167,0.589,41.029191,-93.78409599999999,clarke,county
ia,0019041,465625,clay county,1469139474,13866649,567.238,5.354,43.081224,-95.149875,clay,county
ia,0019043,465210,clayton county,2016303648,36687942,778.4989999999999,14.165,42.840984999999996,-91.323576,clayton,county
ia,0019045,465211,clinton county,1799830914,39514666,694.919,15.257,41.898073,-90.534243,clinton,county
ia,0019047,465212,crawford county,1849742946,2194272,714.19,0.847,42.043119,-95.38909,crawford,county
ia,0019049,465213,dallas county,1524025715,8466448,588.43,3.2689999999999997,41.685321,-94.040707,dallas,county
ia,0019051,465214,davis county,1300661848,6904101,502.18800000000005,2.6660000000000004,40.748089,-92.41034499999999,davis,county
ia,0019053,465215,decatur county,1377567154,4140764,531.882,1.599,40.736379,-93.78458,decatur,county
ia,0019055,465216,delaware county,1496381754,3082462,577.756,1.19,42.472937,-91.36676700000001,delaware,county
ia,0019057,465217,des moines county,1077781101,35267884,416.134,13.617,40.915339,-91.186925,des moines,county
ia,0019059,465218,dickinson county,985764409,60490791,380.606,23.355999999999998,43.389611,-95.196057,dickinson,county
ia,0019061,465219,dubuque county,1575487782,21138806,608.299,8.162,42.463481,-90.878771,dubuque,county
ia,0019063,465220,emmet county,1025328491,17196398,395.88199999999995,6.64,43.377984000000005,-94.66937,emmet,county
ia,0019065,465221,fayette county,1892804708,1320705,730.816,0.51,42.864121999999995,-91.840376,fayette,county
ia,0019067,465222,floyd county,1296631060,1942569,500.63199999999995,0.75,43.052741,-92.787367,floyd,county
ia,0019069,465223,franklin county,1507301312,1428932,581.972,0.552,42.736549,-93.271425,franklin,county
ia,0019071,465224,fremont county,1323872893,14214134,511.15,5.4879999999999995,40.74259,-95.599182,fremont,county
ia,0019073,465225,greene county,1475183352,4255552,569.572,1.643,42.042494,-94.388703,greene,county
ia,0019075,465226,grundy county,1299797764,94406,501.855,0.036000000000000004,42.403323,-92.790261,grundy,county
ia,0019077,465227,guthrie county,1529699151,6355533,590.62,2.454,41.683572999999996,-94.501272,guthrie,county
ia,0019079,465228,hamilton county,1493776475,1965337,576.75,0.759,42.390768,-93.709198,hamilton,county
ia,0019081,465229,hancock county,1478894986,5265568,571.005,2.033,43.075410999999995,-93.743697,hancock,county
ia,0019083,465230,hardin county,1474507924,1773877,569.311,0.685,42.390208,-93.24166899999999,hardin,county
ia,0019085,465231,harrison county,1804808435,12417757,696.84,4.795,41.688584000000006,-95.827149,harrison,county
ia,0019087,465232,henry county,1124896713,5780302,434.325,2.2319999999999998,40.985864,-91.54427,henry,county
ia,0019089,465233,howard county,1225706330,927963,473.24800000000005,0.358,43.365312,-92.321908,howard,county
ia,0019091,465234,humboldt county,1124967271,3406147,434.352,1.315,42.782221,-94.202775,humboldt,county
ia,0019093,465235,ida county,1117599634,1406461,431.50800000000004,0.5429999999999999,42.39186,-95.507421,ida,county
ia,0019095,465236,iowa county,1518916012,2686847,586.457,1.037,41.683918,-92.059123,iowa,county
ia,0019097,465237,jackson county,1647332517,35141502,636.039,13.568,42.164281,-90.574596,jackson,county
ia,0019099,465238,jasper county,1891773462,6565706,730.418,2.535,41.685551000000004,-93.054147,jasper,county
ia,0019101,465239,jefferson county,1127964804,3538407,435.51,1.3659999999999999,41.006879999999995,-91.967137,jefferson,county
ia,0019103,465240,johnson county,1590355499,23595207,614.04,9.11,41.668737,-91.588813,johnson,county
ia,0019105,465241,jones county,1490851086,3582589,575.621,1.383,42.125118,-91.11691400000001,jones,county
ia,0019107,465242,keokuk county,1500067254,1929323,579.179,0.745,41.331182,-92.167721,keokuk,county
ia,0019109,465243,kossuth county,2519332669,4154722,972.72,1.604,43.212478000000004,-94.213983,kossuth,county
ia,0019111,465244,lee county,1340377290,55290807,517.523,21.348000000000003,40.647588,-91.47715699999999,lee,county
ia,0019113,465245,linn county,1856718364,19740334,716.883,7.622000000000001,42.077951,-91.597674,linn,county
ia,0019115,465246,louisa county,1040583601,40784329,401.772,15.747,41.218211,-91.25699399999999,louisa,county
ia,0019117,465247,lucas county,1115257649,9852846,430.603,3.804,41.033344,-93.331467,lucas,county
ia,0019119,465248,lyon county,1522007091,334465,587.65,0.129,43.38358,-96.207201,lyon,county
ia,0019121,465249,madison county,1452999318,2983840,561.006,1.1520000000000001,41.330622,-94.01518399999999,madison,county
ia,0019123,465250,mahaska county,1478528127,6564797,570.863,2.535,41.330797,-92.63636600000001,mahaska,county
ia,0019125,465251,marion county,1436252774,41358263,554.54,15.969000000000001,41.331455,-93.093849,marion,county
ia,0019127,465252,marshall county,1482776056,1803080,572.503,0.696,42.041691,-92.981452,marshall,county
ia,0019129,465253,mills county,1132950355,8306513,437.435,3.207,41.033703,-95.619101,mills,county
ia,0019131,465254,mitchell county,1215049020,1118418,469.13300000000004,0.43200000000000005,43.348564,-92.78446600000001,mitchell,county
ia,0019133,465255,monona county,1797637994,12592275,694.072,4.862,42.049432,-95.95656600000001,monona,county
ia,0019135,465256,monroe county,1123317231,1522796,433.715,0.588,41.028847,-92.869642,monroe,county
ia,0019137,465257,montgomery county,1098405679,2410459,424.097,0.9309999999999999,41.021735,-95.15779,montgomery,county
ia,0019139,465258,muscatine county,1132997728,30241669,437.45300000000003,11.675999999999998,41.483776,-91.11869899999999,muscatine,county
ia,0019141,465259,o'brien county,1484154250,447448,573.035,0.17300000000000001,43.083746000000005,-95.625624,o'brien,county
ia,0019143,465260,osceola county,1032593817,1835265,398.68699999999995,0.7090000000000001,43.378541999999996,-95.633788,osceola,county
ia,0019145,465261,page county,1385497627,1359120,534.944,0.525,40.739090000000004,-95.14429,page,county
ia,0019147,465262,palo alto county,1460349236,14480046,563.844,5.591,43.075337,-94.669055,palo alto,county
ia,0019149,465263,plymouth county,2234715171,2176851,862.828,0.84,42.737584999999996,-96.215864,plymouth,county
ia,0019151,465264,pocahontas county,1495047023,3666526,577.241,1.416,42.734033000000004,-94.678279,pocahontas,county
ia,0019153,465265,polk county,1486167244,45899822,573.812,17.722,41.684816,-93.56897099999999,polk,county
ia,0019155,465266,pottawattamie county,2461239105,22925693,950.29,8.852,41.340184,-95.544905,pottawattamie,county
ia,0019157,465267,poweshiek county,1514929488,2977605,584.918,1.15,41.684526,-92.522882,poweshiek,county
ia,0019159,465268,ringgold county,1386934306,8721187,535.498,3.367,40.735334,-94.244251,ringgold,county
ia,0019161,465269,sac county,1489281481,8588341,575.015,3.3160000000000003,42.387526,-95.10522399999999,sac,county
ia,0019163,465270,scott county,1186445461,26214586,458.089,10.122,41.642078999999995,-90.622289,scott,county
ia,0019165,465271,shelby county,1530110551,1486125,590.779,0.574,41.679014,-95.30891700000001,shelby,county
ia,0019167,465272,sioux county,1989974790,1707482,768.334,0.659,43.082646000000004,-96.17801,sioux,county
ia,0019169,465273,story county,1483235260,2509644,572.68,0.9690000000000001,42.037538,-93.466093,story,county
ia,0019171,465274,tama county,1867411151,2769421,721.012,1.069,42.074847999999996,-92.529411,tama,county
ia,0019173,465275,taylor county,1377618823,7133360,531.9019999999999,2.7539999999999996,40.737949,-94.697108,taylor,county
ia,0019175,465276,union county,1097235787,5575853,423.645,2.153,41.02855,-94.245091,union,county
ia,0019177,465277,van buren county,1255597307,14839910,484.789,5.73,40.754117,-91.952943,van buren,county
ia,0019179,465278,wapello county,1118443332,10846138,431.833,4.188,41.031263,-92.409482,wapello,county
ia,0019181,465279,warren county,1475844902,9125384,569.827,3.523,41.336861999999996,-93.564222,warren,county
ia,0019183,465280,washington county,1473322165,5353718,568.8530000000001,2.0669999999999997,41.329401000000004,-91.725052,washington,county
ia,0019185,465281,wayne county,1360940695,4347639,525.462,1.679,40.739983,-93.332613,wayne,county
ia,0019187,465282,webster county,1853443667,7277624,715.6189999999999,2.81,42.433578999999995,-94.175831,webster,county
ia,0019189,465283,winnebago county,1037261883,3182052,400.48900000000003,1.229,43.378124,-93.743488,winnebago,county
ia,0019191,465284,winneshiek county,1786750199,698598,689.868,0.27,43.292989,-91.850788,winneshiek,county
ia,0019193,465285,woodbury county,2260790857,12793714,872.8960000000001,4.94,42.39322,-96.053296,woodbury,county
ia,0019195,465286,worth county,1036314939,4709127,400.12300000000005,1.818,43.373490999999994,-93.248533,worth,county
ia,0019197,465287,wright county,1503286806,4703964,580.422,1.8159999999999998,42.733007,-93.734735,wright,county
